Tools,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513542,1603.495,1,OK,0.0983959,-0.0761979,-0.9922258,0.0000000,159.879,2.248,-137.617,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513550,1603.520,1,OK,0.0984912,-0.0754591,-0.9922729,0.0000000,159.851,2.222,-137.616,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513558,1603.545,1,OK,0.0986095,-0.0747986,-0.9923111,0.0000000,159.828,2.209,-137.632,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513566,1603.570,1,OK,0.0984919,-0.0751155,-0.9922988,0.0000000,159.841,2.234,-137.608,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513574,1603.595,1,OK,0.0985164,-0.0755727,-0.9922617,0.0000000,159.845,2.253,-137.610,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513582,1603.620,1,OK,0.0986092,-0.0767988,-0.9921583,0.0000000,159.848,2.299,-137.624,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513590,1603.645,1,OK,0.0986009,-0.0788131,-0.9920012,0.0000000,159.847,2.348,-137.605,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513598,1603.670,1,OK,0.0985987,-0.0767423,-0.9921638,0.0000000,159.840,2.309,-137.606,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513606,1603.695,1,OK,0.0986242,-0.0779044,-0.9920707,0.0000000,159.827,2.346,-137.593,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513614,1603.720,1,OK,0.0987097,-0.0768697,-0.9921429,0.0000000,159.803,2.325,-137.597,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513622,1603.745,1,OK,0.0985689,-0.0773236,-0.9921216,0.0000000,159.829,2.345,-137.582,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513630,1603.770,1,OK,0.0985663,-0.0773629,-0.9921188,0.0000000,159.831,2.359,-137.580,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513638,1603.795,1,OK,0.0985724,-0.0786878,-0.9920140,0.0000000,159.851,2.401,-137.593,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513646,1603.820,1,OK,0.0986491,-0.0785667,-0.9920159,0.0000000,159.839,2.403,-137.595,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513654,1603.845,1,OK,0.0987839,-0.0769374,-0.9921302,0.0000000,159.815,2.380,-137.612,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513662,1603.870,1,OK,0.0986627,-0.0775036,-0.9920982,0.0000000,159.838,2.406,-137.590,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513670,1603.895,1,OK,0.0986754,-0.0764730,-0.9921769,0.0000000,159.829,2.392,-137.583,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513678,1603.920,1,OK,0.0986166,-0.0774340,-0.9921082,0.0000000,159.843,2.424,-137.571,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513686,1603.945,1,OK,0.0986274,-0.0782064,-0.9920466,0.0000000,159.848,2.455,-137.568,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513694,1603.970,1,OK,0.0985569,-0.0790902,-0.9919835,0.0000000,159.861,2.490,-137.547,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513702,1603.995,1,OK,0.0986846,-0.0772842,-0.9921132,0.0000000,159.851,2.464,-137.584,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513710,1604.020,1,OK,0.0988782,-0.0762071,-0.9921772,0.0000000,159.803,2.439,-137.582,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513718,1604.045,1,OK,0.0988756,-0.0747533,-0.9922880,0.0000000,159.794,2.421,-137.572,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513726,1604.070,1,OK,0.0989003,-0.0745677,-0.9922995,0.0000000,159.795,2.427,-137.577,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513734,1604.095,1,OK,0.0988385,-0.0737268,-0.9923685,0.0000000,159.796,2.414,-137.567,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513742,1604.120,1,OK,0.0989640,-0.0733665,-0.9923827,0.0000000,159.772,2.410,-137.585,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513750,1604.145,1,OK,0.0989172,-0.0727734,-0.9924311,0.0000000,159.788,2.416,-137.587,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513758,1604.170,1,OK,0.0989557,-0.0732294,-0.9923937,0.0000000,159.784,2.449,-137.582,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513766,1604.195,1,OK,0.0990289,-0.0729147,-0.9924096,0.0000000,159.792,2.452,-137.607,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513774,1604.220,1,OK,0.0990193,-0.0735922,-0.9923605,0.0000000,159.803,2.480,-137.608,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513782,1604.245,1,OK,0.0988697,-0.0755583,-0.9922277,0.0000000,159.842,2.545,-137.588,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513790,1604.270,1,OK,0.0987199,-0.0775240,-0.9920909,0.0000000,159.881,2.610,-137.569,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513798,1604.295,1,OK,0.0987379,-0.0776252,-0.9920812,0.0000000,159.884,2.632,-137.585,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513806,1604.320,1,OK,0.0986970,-0.0771427,-0.9921229,0.0000000,159.882,2.633,-137.570,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513814,1604.345,1,OK,0.0986259,-0.0771206,-0.9921317,0.0000000,159.900,2.648,-137.573,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513822,1604.370,1,OK,0.0987038,-0.0765018,-0.9921719,0.0000000,159.885,2.638,-137.581,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513830,1604.395,1,OK,0.0987148,-0.0769899,-0.9921330,0.0000000,159.889,2.653,-137.589,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513838,1604.420,1,OK,0.0987654,-0.0783663,-0.9920202,0.0000000,159.888,2.692,-137.592,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513846,1604.445,1,OK,0.0987577,-0.0770332,-0.9921254,0.0000000,159.872,2.667,-137.584,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513854,1604.470,1,OK,0.0989270,-0.0757621,-0.9922064,0.0000000,159.830,2.642,-137.593,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513862,1604.495,1,OK,0.0989502,-0.0761082,-0.9921776,0.0000000,159.828,2.655,-137.594,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513870,1604.519,1,OK,0.0990236,-0.0734649,-0.9923695,0.0000000,159.808,2.600,-137.604,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513878,1604.544,1,OK,0.0991139,-0.0729815,-0.9923962,0.0000000,159.786,2.588,-137.606,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513886,1604.569,1,OK,0.0991612,-0.0721977,-0.9924488,0.0000000,159.779,2.576,-137.618,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513894,1604.594,1,OK,0.0991024,-0.0739087,-0.9923287,0.0000000,159.794,2.634,-137.597,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513902,1604.619,1,OK,0.0990973,-0.0720909,-0.9924629,0.0000000,159.795,2.615,-137.598,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513910,1604.644,1,OK,0.0989812,-0.0730353,-0.9924054,0.0000000,159.823,2.658,-137.579,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513918,1604.669,1,OK,0.0990357,-0.0715472,-0.9925084,0.0000000,159.809,2.634,-137.590,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513926,1604.694,1,OK,0.0991127,-0.0732365,-0.9923775,0.0000000,159.802,2.682,-137.594,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513934,1604.719,1,OK,0.0989178,-0.0748606,-0.9922757,0.0000000,159.843,2.735,-137.571,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513942,1604.744,1,OK,0.0989196,-0.0745164,-0.9923015,0.0000000,159.850,2.742,-137.583,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513950,1604.769,1,OK,0.0989854,-0.0740311,-0.9923312,0.0000000,159.846,2.743,-137.594,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513958,1604.794,1,OK,0.0990405,-0.0729410,-0.9924065,0.0000000,159.834,2.724,-137.603,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513966,1604.819,1,OK,0.0990659,-0.0732045,-0.9923845,0.0000000,159.836,2.737,-137.612,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513974,1604.844,1,OK,0.0990193,-0.0747292,-0.9922755,0.0000000,159.859,2.788,-137.611,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513982,1604.869,1,OK,0.0990546,-0.0752218,-0.9922348,0.0000000,159.850,2.801,-137.613,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513990,1604.894,1,OK,0.0991451,-0.0739117,-0.9923242,0.0000000,159.824,2.776,-137.620,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,513998,1604.919,1,OK,0.0991527,-0.0729492,-0.9923947,0.0000000,159.828,2.755,-137.628,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514006,1604.944,1,OK,0.0990524,-0.0720688,-0.9924690,0.0000000,159.840,2.741,-137.616,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514014,1604.969,1,OK,0.0991501,-0.0702985,-0.9925862,0.0000000,159.819,2.701,-137.633,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514022,1604.994,1,OK,0.0991654,-0.0703021,-0.9925844,0.0000000,159.808,2.716,-137.617,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514030,1605.019,1,OK,0.0991363,-0.0705410,-0.9925704,0.0000000,159.806,2.725,-137.609,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514038,1605.044,1,OK,0.0992147,-0.0700911,-0.9925944,0.0000000,159.797,2.719,-137.622,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514046,1605.069,1,OK,0.0991820,-0.0704232,-0.9925742,0.0000000,159.798,2.745,-137.598,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514054,1605.094,1,OK,0.0993186,-0.0681858,-0.9927167,0.0000000,159.756,2.685,-137.602,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514062,1605.119,1,OK,0.0992149,-0.0689965,-0.9926711,0.0000000,159.787,2.719,-137.591,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514070,1605.144,1,OK,0.0990982,-0.0683465,-0.9927277,0.0000000,159.814,2.716,-137.583,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514078,1605.169,1,OK,0.0991467,-0.0700960,-0.9926009,0.0000000,159.815,2.773,-137.583,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514086,1605.194,1,OK,0.0991910,-0.0708157,-0.9925454,0.0000000,159.824,2.808,-137.590,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514094,1605.219,1,OK,0.0992920,-0.0701536,-0.9925823,0.0000000,159.800,2.797,-137.590,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514102,1605.244,1,OK,0.0992803,-0.0692422,-0.9926474,0.0000000,159.808,2.782,-137.598,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514110,1605.269,1,OK,0.0992610,-0.0702903,-0.9925757,0.0000000,159.813,2.808,-137.591,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514118,1605.294,1,OK,0.0992414,-0.0713381,-0.9925029,0.0000000,159.819,2.834,-137.584,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514126,1605.319,1,OK,0.0992881,-0.0702001,-0.9925794,0.0000000,159.817,2.811,-137.602,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514134,1605.344,1,OK,0.0992622,-0.0703819,-0.9925691,0.0000000,159.834,2.823,-137.607,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514142,1605.369,1,OK,0.0992531,-0.0704134,-0.9925678,0.0000000,159.824,2.827,-137.593,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514150,1605.394,1,OK,0.0991677,-0.0722657,-0.9924432,0.0000000,159.854,2.884,-137.588,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514158,1605.419,1,OK,0.0990865,-0.0716326,-0.9924972,0.0000000,159.861,2.870,-137.573,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514166,1605.444,1,OK,0.0991268,-0.0709302,-0.9925436,0.0000000,159.845,2.856,-137.570,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514174,1605.469,1,OK,0.0991627,-0.0705431,-0.9925676,0.0000000,159.834,2.853,-137.567,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514182,1605.494,1,OK,0.0991140,-0.0709333,-0.9925446,0.0000000,159.846,2.868,-137.562,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514190,1605.519,1,OK,0.0989690,-0.0709336,-0.9925591,0.0000000,159.875,2.887,-137.541,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514198,1605.544,1,OK,0.0988611,-0.0717483,-0.9925113,0.0000000,159.902,2.922,-137.526,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514206,1605.569,1,OK,0.0989211,-0.0719126,-0.9924934,0.0000000,159.898,2.929,-137.537,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514214,1605.594,1,OK,0.0990876,-0.0713160,-0.9925199,0.0000000,159.865,2.914,-137.546,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514222,1605.619,1,OK,0.0991854,-0.0706388,-0.9925585,0.0000000,159.851,2.893,-137.557,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514230,1605.644,1,OK,0.0993948,-0.0705453,-0.9925442,0.0000000,159.810,2.887,-137.566,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514238,1605.669,1,OK,0.0995618,-0.0702215,-0.9925504,0.0000000,159.791,2.888,-137.590,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514246,1605.694,1,OK,0.0994944,-0.0705883,-0.9925312,0.0000000,159.800,2.888,-137.583,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514254,1605.718,1,OK,0.0994465,-0.0704139,-0.9925484,0.0000000,159.816,2.885,-137.581,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514262,1605.743,1,OK,0.0995591,-0.0710064,-0.9924949,0.0000000,159.792,2.896,-137.578,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514270,1605.768,1,OK,0.0997777,-0.0710092,-0.9924727,0.0000000,159.755,2.897,-137.594,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514278,1605.793,1,OK,0.0998784,-0.0711278,-0.9924541,0.0000000,159.730,2.898,-137.594,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514286,1605.818,1,OK,0.0998828,-0.0716225,-0.9924181,0.0000000,159.730,2.916,-137.583,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514294,1605.843,1,OK,0.0998637,-0.0710937,-0.9924580,0.0000000,159.719,2.905,-137.569,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514302,1605.868,1,OK,0.0999535,-0.0713493,-0.9924306,0.0000000,159.697,2.916,-137.566,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514310,1605.893,1,OK,0.0998802,-0.0726750,-0.9923418,0.0000000,159.718,2.957,-137.556,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514318,1605.918,1,OK,0.0998069,-0.0740004,-0.9922512,0.0000000,159.740,2.997,-137.546,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514326,1605.943,1,OK,0.1000008,-0.0736579,-0.9922572,0.0000000,159.697,2.988,-137.544,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514334,1605.968,1,OK,0.1001013,-0.0742513,-0.9922028,0.0000000,159.676,3.002,-137.547,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514342,1605.993,1,OK,0.1000781,-0.0748670,-0.9921589,0.0000000,159.689,3.025,-137.544,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514350,1606.018,1,OK,0.0999296,-0.0762067,-0.9920719,0.0000000,159.729,3.067,-137.534,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514358,1606.043,1,OK,0.0998881,-0.0765565,-0.9920491,0.0000000,159.756,3.087,-137.538,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514366,1606.068,1,OK,0.1000588,-0.0751518,-0.9921393,0.0000000,159.731,3.055,-137.565,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514374,1606.093,1,OK,0.1000121,-0.0745393,-0.9921902,0.0000000,159.753,3.051,-137.569,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514382,1606.118,1,OK,0.0998871,-0.0734971,-0.9922806,0.0000000,159.780,3.038,-137.561,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514390,1606.143,1,OK,0.0999299,-0.0741227,-0.9922297,0.0000000,159.782,3.061,-137.561,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514398,1606.168,1,OK,0.0999976,-0.0740481,-0.9922285,0.0000000,159.769,3.062,-137.559,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514406,1606.193,1,OK,0.1000264,-0.0713159,-0.9924257,0.0000000,159.760,3.005,-137.569,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514414,1606.218,1,OK,0.0999354,-0.0713384,-0.9924332,0.0000000,159.786,3.017,-137.561,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514422,1606.243,1,OK,0.0999631,-0.0704977,-0.9924905,0.0000000,159.795,3.008,-137.577,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514430,1606.268,1,OK,0.0999749,-0.0701292,-0.9925154,0.0000000,159.786,3.002,-137.562,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514438,1606.293,1,OK,0.0999154,-0.0699002,-0.9925376,0.0000000,159.798,3.004,-137.553,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514446,1606.318,1,OK,0.0998359,-0.0704232,-0.9925086,0.0000000,159.794,3.016,-137.521,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514454,1606.343,1,OK,0.1000106,-0.0690416,-0.9925881,0.0000000,159.759,2.978,-137.538,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514462,1606.368,1,OK,0.1000585,-0.0701891,-0.9925028,0.0000000,159.756,3.011,-137.538,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514470,1606.393,1,OK,0.0999842,-0.0700720,-0.9925186,0.0000000,159.775,3.019,-137.533,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514478,1606.418,1,OK,0.0999078,-0.0704055,-0.9925026,0.0000000,159.800,3.046,-137.526,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514486,1606.443,1,OK,0.0999609,-0.0707216,-0.9924748,0.0000000,159.798,3.061,-137.532,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514494,1606.468,1,OK,0.0999730,-0.0704276,-0.9924945,0.0000000,159.793,3.069,-137.520,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514502,1606.493,1,OK,0.0999810,-0.0692606,-0.9925758,0.0000000,159.775,3.044,-137.503,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514510,1606.518,1,OK,0.1000604,-0.0677578,-0.9926715,0.0000000,159.761,3.018,-137.517,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514518,1606.543,1,OK,0.1001299,-0.0681228,-0.9926396,0.0000000,159.745,3.035,-137.507,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514526,1606.568,1,OK,0.1000655,-0.0684322,-0.9926248,0.0000000,159.771,3.058,-137.501,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514534,1606.593,1,OK,0.1000789,-0.0677308,-0.9926715,0.0000000,159.779,3.054,-137.511,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514542,1606.618,1,OK,0.1000464,-0.0675677,-0.9926859,0.0000000,159.791,3.061,-137.508,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514550,1606.643,1,OK,0.0999452,-0.0672633,-0.9927168,0.0000000,159.803,3.066,-137.488,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514558,1606.668,1,OK,0.0999657,-0.0669443,-0.9927363,0.0000000,159.805,3.066,-137.483,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514566,1606.693,1,OK,0.1000393,-0.0649564,-0.9928609,0.0000000,159.793,3.023,-137.493,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514574,1606.718,1,OK,0.1000662,-0.0653596,-0.9928318,0.0000000,159.786,3.024,-137.491,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514582,1606.743,1,OK,0.1000685,-0.0654622,-0.9928248,0.0000000,159.806,3.043,-137.500,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514590,1606.768,1,OK,0.0999506,-0.0669609,-0.9927367,0.0000000,159.827,3.083,-137.471,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514598,1606.793,1,OK,0.1000375,-0.0660903,-0.9927863,0.0000000,159.808,3.067,-137.475,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514606,1606.818,1,OK,0.1001514,-0.0658241,-0.9927925,0.0000000,159.796,3.073,-137.487,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514614,1606.843,1,OK,0.1001332,-0.0661240,-0.9927744,0.0000000,159.802,3.096,-137.476,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514622,1606.868,1,OK,0.1002428,-0.0660310,-0.9927695,0.0000000,159.782,3.093,-137.480,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514630,1606.893,1,OK,0.1004331,-0.0657594,-0.9927683,0.0000000,159.764,3.092,-137.508,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514638,1606.918,1,OK,0.1005679,-0.0653457,-0.9927820,0.0000000,159.732,3.071,-137.520,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514646,1606.942,1,OK,0.1006763,-0.0658076,-0.9927405,0.0000000,159.713,3.085,-137.526,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514654,1606.967,1,OK,0.1007768,-0.0658213,-0.9927294,0.0000000,159.702,3.102,-137.529,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514662,1606.992,1,OK,0.1007876,-0.0655468,-0.9927464,0.0000000,159.698,3.097,-137.531,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514670,1607.017,1,OK,0.1009253,-0.0653211,-0.9927473,0.0000000,159.682,3.098,-137.544,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514678,1607.042,1,OK,0.1010186,-0.0635550,-0.9928525,0.0000000,159.662,3.054,-137.555,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514686,1607.067,1,OK,0.1009751,-0.0646018,-0.9927893,0.0000000,159.673,3.085,-137.548,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514694,1607.092,1,OK,0.1009349,-0.0650120,-0.9927666,0.0000000,159.689,3.107,-137.542,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514702,1607.117,1,OK,0.1009201,-0.0658506,-0.9927129,0.0000000,159.696,3.147,-137.531,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514710,1607.142,1,OK,0.1010092,-0.0645671,-0.9927881,0.0000000,159.677,3.115,-137.535,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514718,1607.167,1,OK,0.1010462,-0.0631625,-0.9928747,0.0000000,159.657,3.092,-137.520,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514726,1607.192,1,OK,0.1009859,-0.0633407,-0.9928695,0.0000000,159.667,3.110,-137.502,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514734,1607.217,1,OK,0.1009480,-0.0635062,-0.9928628,0.0000000,159.687,3.126,-137.497,0.0000000,0
1,Port 0x0A: NDI 080051  s/n:3A997400 Channel:0,514742,1607.242,1,OK,0.1009432,-0.0626243,-0.9929193,0.0000000,159.683,3.115,-137.490,0.0000000,0
